Sewer Level,
2/16/2018 22:13,533.72786
2/16/2018 22:28,533.85684
2/16/2018 22:43,534.05044
2/16/2018 22:58,534.30759
2/16/2018 23:13,534.62523
2/16/2018 23:28,534.99868
2/16/2018 23:43,535.42186
2/16/2018 23:58,535.88758
2/17/2018 0:13,536.38774
2/17/2018 0:28,536.91362
2/17/2018 0:43,537.45601
2/17/2018 0:58,538.00549
2/17/2018 1:13,538.55257
2/17/2018 1:28,539.08787
2/17/2018 1:43,539.60225
2/17/2018 1:58,540.08702
2/17/2018 2:13,540.53397
2/17/2018 2:28,540.93557
2/17/2018 2:43,541.28501
2/17/2018 2:58,541.5763
2/17/2018 3:13,541.80436
2/17/2018 3:28,541.96504
2/17/2018 3:43,542.05515
2/17/2018 3:58,542.07256
2/17/2018 4:13,542.01611
2/17/2018 4:28,541.88569
2/17/2018 4:43,541.68216
2/17/2018 4:58,541.40735
2/17/2018 5:13,541.06401
2/17/2018 5:28,540.65575
2/17/2018 5:43,540.18693
2/17/2018 5:58,539.66263
2/17/2018 6:13,539.08848
2/17/2018 6:28,538.47059
2/17/2018 6:43,537.81539
2/17/2018 6:58,537.12948
2/17/2018 7:13,536.41949
2/17/2018 7:28,535.69187
2/17/2018 7:43,534.95272
2/17/2018 7:58,534.20757
2/17/2018 8:13,533.46042
2/17/2018 8:28,532.70799
2/17/2018 8:43,531.94569
2/17/2018 8:58,531.17206
2/17/2018 9:13,530.38828
2/17/2018 9:28,529.5978
2/17/2018 9:43,528.8059
2/17/2018 9:58,528.01928
2/17/2018 10:13,527.24571
2/17/2018 10:33,526.49373
2/17/2018 10:48,525.77226
2/17/2018 11:03,525.09037
2/17/2018 11:18,524.45697
2/17/2018 11:33,523.88063
2/17/2018 11:48,523.3693
2/17/2018 12:03,522.93015
2/17/2018 12:18,522.56941
2/17/2018 12:33,522.29222
2/17/2018 12:48,522.10251
2/17/2018 13:03,522.00292
2/17/2018 13:18,521.99473
2/17/2018 13:33,522.0778
2/17/2018 13:48,522.25059
2/17/2018 14:03,522.51013
2/17/2018 14:18,522.8521
2/17/2018 14:33,523.27083
2/17/2018 14:48,523.75944
2/17/2018 15:03,524.30989
2/17/2018 15:18,524.91318
2/17/2018 15:33,525.55945
2/17/2018 15:48,526.23818
2/17/2018 16:03,526.93843
2/17/2018 16:18,527.64901
2/17/2018 16:33,528.35879
2/17/2018 16:48,529.05697
2/17/2018 17:03,529.73338
2/17/2018 17:18,530.37879
2/17/2018 17:33,530.98531
2/17/2018 17:48,531.54675
2/17/2018 18:03,532.05902
2/17/2018 18:18,532.52058
2/17/2018 18:33,532.93288
2/17/2018 18:48,533.30083
2/17/2018 19:03,533.63336
2/17/2018 19:18,533.94388
2/17/2018 19:33,534.24852
2/17/2018 19:48,534.55102
2/17/2018 20:03,534.84867
2/17/2018 20:18,535.1386
2/17/2018 20:33,535.41794
2/17/2018 20:48,535.6838
2/17/2018 21:03,535.93341
2/17/2018 21:18,536.1641
2/17/2018 21:33,536.37343
2/17/2018 21:48,536.55917
2/17/2018 22:03,536.71938
2/17/2018 22:18,536.85241
2/17/2018 22:33,536.95695
2/17/2018 22:48,537.03208
2/17/2018 23:03,537.07722
2/17/2018 23:18,537.09222
2/17/2018 23:33,537.0773
2/17/2018 23:48,537.03311
2/18/2018 0:03,536.9607
2/18/2018 0:18,536.8615
2/18/2018 0:33,536.73734
2/18/2018 0:48,536.5904
2/18/2018 1:03,536.42322
2/18/2018 1:18,536.23864
2/18/2018 1:33,536.03977
2/18/2018 1:48,535.82999
2/18/2018 2:03,535.61286
2/18/2018 2:18,535.39208
2/18/2018 2:33,535.17146
2/18/2018 2:48,534.95482
2/18/2018 3:03,534.74598
2/18/2018 3:18,534.54862
2/18/2018 3:33,534.36627
2/18/2018 3:48,534.2022
2/18/2018 4:03,534.05931
2/18/2018 4:18,533.94009
2/18/2018 4:33,533.84649
2/18/2018 4:48,533.77982
2/18/2018 5:03,533.74066
2/18/2018 5:18,533.72872
2/18/2018 5:33,533.74275
2/18/2018 5:48,533.7804
2/18/2018 6:03,533.8381
2/18/2018 6:18,533.91094
2/18/2018 6:33,533.99249
2/18/2018 6:48,534.07609
2/18/2018 7:03,534.16097
2/18/2018 7:18,534.24807
2/18/2018 7:33,534.33785
2/18/2018 7:48,534.4304
2/18/2018 8:03,534.52542
2/18/2018 8:18,534.62235
2/18/2018 8:33,534.7204
2/18/2018 8:48,534.81858
2/18/2018 9:03,534.91579
2/18/2018 9:18,535.01083
2/18/2018 9:33,535.10244
2/18/2018 9:48,535.18936
2/18/2018 10:03,535.27037
2/18/2018 10:18,535.34429
2/18/2018 10:33,535.41003
2/18/2018 10:48,535.46659
2/18/2018 11:03,535.51313
2/18/2018 11:18,535.54895
2/18/2018 11:33,535.57349
2/18/2018 11:48,535.58639
2/18/2018 12:03,535.58745
2/18/2018 12:18,535.57668
2/18/2018 12:33,535.55425
2/18/2018 12:48,535.52054
2/18/2018 13:03,535.4761
2/18/2018 13:18,535.42163
2/18/2018 13:33,535.35803
2/18/2018 13:48,535.2863
2/18/2018 14:03,535.2076
2/18/2018 14:18,535.12317
2/18/2018 14:33,535.03433
2/18/2018 14:48,534.94245
2/18/2018 15:03,534.84892
2/18/2018 15:18,534.75511
2/18/2018 15:33,534.66231
2/18/2018 15:48,534.57175
2/18/2018 16:03,534.48448
2/18/2018 16:18,534.40135
2/18/2018 16:33,534.323
2/18/2018 16:48,534.24973
2/18/2018 17:03,534.1815
2/18/2018 17:18,534.11783
2/18/2018 17:33,534.05776
2/18/2018 17:48,533.99977
2/18/2018 18:03,533.94159
2/18/2018 18:18,533.88026
2/18/2018 18:33,533.81345
2/18/2018 18:48,533.73961
2/18/2018 19:03,533.65784
2/18/2018 19:18,533.56787
2/18/2018 19:33,533.46994
2/18/2018 19:48,533.36471
2/18/2018 20:03,533.25321
2/18/2018 20:18,533.13678
2/18/2018 20:33,533.01695
2/18/2018 20:48,532.89544
2/18/2018 21:03,532.77408
2/18/2018 21:18,532.65474
2/18/2018 21:33,532.53931
2/18/2018 21:48,532.42965
2/18/2018 22:03,532.32751
2/18/2018 22:18,532.23456
2/18/2018 22:33,532.15232
2/18/2018 22:48,532.08213
2/18/2018 23:03,532.02514
2/18/2018 23:18,531.98229
2/18/2018 23:33,531.9543
2/18/2018 23:48,531.94163
2/19/2018 0:03,531.94452
2/19/2018 0:18,531.96298
2/19/2018 0:33,531.99673
2/19/2018 0:48,532.04532
2/19/2018 1:03,532.10803
2/19/2018 1:18,532.18395
2/19/2018 1:33,532.272
2/19/2018 1:48,532.37091
2/19/2018 2:03,532.4793
2/19/2018 2:18,532.59569
2/19/2018 2:33,532.71853
2/19/2018 2:48,532.84624
2/19/2018 3:03,532.97728
2/19/2018 3:18,533.11018
2/19/2018 3:33,533.24361
2/19/2018 3:48,533.37641
2/19/2018 4:03,533.50767
2/19/2018 4:18,533.63683
2/19/2018 4:33,533.76368
2/19/2018 4:48,533.88849
2/19/2018 5:03,534.01209
2/19/2018 5:18,534.13887
2/19/2018 5:33,534.28103
2/19/2018 5:48,534.44913
2/19/2018 6:03,534.65056
2/19/2018 6:18,534.88988
2/19/2018 6:33,535.16915
2/19/2018 6:48,535.48829
2/19/2018 7:03,535.84532
2/19/2018 7:18,536.23673
2/19/2018 7:33,536.6577
2/19/2018 7:48,537.10237
2/19/2018 8:03,537.56408
2/19/2018 8:18,538.03563
2/19/2018 8:33,538.50943
2/19/2018 8:48,538.97776
2/19/2018 9:03,539.4329
2/19/2018 9:18,539.86731
2/19/2018 9:33,540.27379
2/19/2018 9:48,540.6456
2/19/2018 10:03,540.97654
2/19/2018 10:18,541.26114
2/19/2018 10:33,541.49464
2/19/2018 10:48,541.67313
2/19/2018 11:03,541.79357
2/19/2018 11:18,541.85383
2/19/2018 11:33,541.8527
2/19/2018 11:48,541.78992
2/19/2018 12:03,541.66615
2/19/2018 12:18,541.48294
2/19/2018 12:33,541.24269
2/19/2018 12:48,540.94859
2/19/2018 13:03,540.60454
2/19/2018 13:18,540.21507
2/19/2018 13:33,539.78521
2/19/2018 13:48,539.3204
2/19/2018 14:03,538.82631
2/19/2018 14:18,538.3087
2/19/2018 14:33,537.77329
2/19/2018 14:48,537.22548
2/19/2018 15:03,536.67025
2/19/2018 15:18,536.11185
2/19/2018 15:33,535.55364
2/19/2018 15:48,534.99779
2/19/2018 16:03,534.44502
2/19/2018 16:18,533.89435
2/19/2018 16:33,533.34659
2/19/2018 16:48,532.80972
2/19/2018 17:03,532.29211
2/19/2018 17:18,531.8014
2/19/2018 17:33,531.34442
2/19/2018 17:48,530.9272
2/19/2018 18:03,530.55492
2/19/2018 18:18,530.23193
2/19/2018 18:33,529.96173
2/19/2018 18:48,529.74694
2/19/2018 19:03,529.58937
2/19/2018 19:18,529.48995
2/19/2018 19:33,529.4488
2/19/2018 19:48,529.46522
2/19/2018 20:03,529.53772
2/19/2018 20:18,529.66408
2/19/2018 20:33,529.84133
2/19/2018 20:48,530.06583
2/19/2018 21:03,530.33331
2/19/2018 21:18,530.63894
2/19/2018 21:33,530.97732
2/19/2018 21:48,531.34261
2/19/2018 22:03,531.7286
2/19/2018 22:18,532.12872
2/19/2018 22:33,532.53618
2/19/2018 22:48,532.94403
2/19/2018 23:03,533.34523
2/19/2018 23:18,533.7328
2/19/2018 23:33,534.09986
2/19/2018 23:48,534.43977
2/20/2018 0:03,534.74623
2/20/2018 0:18,535.0134
2/20/2018 0:33,535.23602
2/20/2018 0:48,535.40954
2/20/2018 1:03,535.53024
2/20/2018 1:18,535.59539
2/20/2018 1:33,535.60336
2/20/2018 1:48,535.55382
2/20/2018 2:03,535.44785
2/20/2018 2:18,535.2881
2/20/2018 2:33,535.07898
2/20/2018 2:48,534.82682
2/20/2018 3:03,534.54003
2/20/2018 3:18,534.22932
2/20/2018 3:33,533.90775
2/20/2018 3:48,533.58364
2/20/2018 4:03,533.25454
2/20/2018 4:18,532.91845
2/20/2018 4:33,532.5748
2/20/2018 4:48,532.22429
2/20/2018 5:03,531.86866
2/20/2018 5:18,531.51053
2/20/2018 5:33,531.15316
2/20/2018 5:48,530.80031
2/20/2018 6:03,530.45609
2/20/2018 6:18,530.12481
2/20/2018 6:33,529.8108
2/20/2018 6:48,529.51837
2/20/2018 7:03,529.2516
2/20/2018 7:18,529.01431
2/20/2018 7:33,528.80996
2/20/2018 7:48,528.64154
2/20/2018 8:03,528.51153
2/20/2018 8:18,528.42186
2/20/2018 8:33,528.37383
2/20/2018 8:48,528.36811
2/20/2018 9:03,528.4047
2/20/2018 9:18,528.48296
2/20/2018 9:33,528.60157
2/20/2018 9:48,528.75857
2/20/2018 10:03,528.9514
2/20/2018 10:18,529.1769
2/20/2018 10:33,529.43142
2/20/2018 10:48,529.71084
2/20/2018 11:03,530.01065
2/20/2018 11:18,530.32607
2/20/2018 11:33,530.65209
2/20/2018 11:48,530.98365
2/20/2018 12:03,531.31572
2/20/2018 12:18,531.64345
2/20/2018 12:33,531.96229
2/20/2018 12:48,532.26819
2/20/2018 13:03,532.55774
2/20/2018 13:18,532.82838
2/20/2018 13:33,533.07854
2/20/2018 13:48,533.30791
2/20/2018 14:03,533.51761
2/20/2018 14:18,533.71045
2/20/2018 14:33,533.89114
2/20/2018 14:48,534.06648
2/20/2018 15:03,534.24093
2/20/2018 15:18,534.41359
2/20/2018 15:33,534.58301
2/20/2018 15:48,534.74765
2/20/2018 16:03,534.90592
2/20/2018 16:18,535.05624
2/20/2018 16:33,535.19705
2/20/2018 16:48,535.32688
2/20/2018 17:03,535.44434
2/20/2018 17:18,535.54818
2/20/2018 17:33,535.6373
2/20/2018 17:48,535.71076
2/20/2018 18:03,535.76784
2/20/2018 18:18,535.808
2/20/2018 18:33,535.83094
2/20/2018 18:48,535.83657
2/20/2018 19:03,535.82506
2/20/2018 19:18,535.79677
2/20/2018 19:33,535.75235
2/20/2018 19:48,535.69264
2/20/2018 20:03,535.61871
2/20/2018 20:18,535.53185
2/20/2018 20:33,535.43355
2/20/2018 20:48,535.32547
2/20/2018 21:03,535.20943
2/20/2018 21:18,535.08741
2/20/2018 21:33,534.96146
2/20/2018 21:48,534.83375
2/20/2018 22:03,534.70648
2/20/2018 22:18,534.58185
2/20/2018 22:33,534.46206
2/20/2018 22:48,534.3492
2/20/2018 23:03,534.24527
2/20/2018 23:18,534.1521
2/20/2018 23:33,534.07129
2/20/2018 23:48,534.00418
2/21/2018 0:03,533.95176
2/21/2018 0:18,533.91463
2/21/2018 0:33,533.89292
2/21/2018 0:48,533.88626
2/21/2018 1:03,533.89365
2/21/2018 1:18,533.91341
2/21/2018 1:33,533.94313
2/21/2018 1:48,533.97954
2/21/2018 2:03,534.01847
2/21/2018 2:18,534.05533
2/21/2018 2:33,534.08623
2/21/2018 2:48,534.10815
2/21/2018 3:03,534.11879
2/21/2018 3:18,534.11658
2/21/2018 3:33,534.10054
2/21/2018 3:48,534.07028
2/21/2018 4:03,534.02585
2/21/2018 4:18,533.96775
2/21/2018 4:33,533.89687
2/21/2018 4:48,533.81436
2/21/2018 5:03,533.72165
2/21/2018 5:18,533.6204
2/21/2018 5:33,533.5124
2/21/2018 5:48,533.39955
2/21/2018 5:58,533.28384
2/21/2018 5:58,533.16728
2/21/2018 6:03,533.05189
2/21/2018 6:13,532.93965
2/21/2018 6:13,532.83246
2/21/2018 6:23,532.73214
2/21/2018 6:23,532.64038
2/21/2018 6:28,532.55874
2/21/2018 6:38,532.48861
2/21/2018 6:53,532.43121
2/21/2018 7:08,532.38757
2/21/2018 7:23,532.35851
2/21/2018 7:38,532.34466
2/21/2018 7:53,532.34642
2/21/2018 7:58,532.36399
2/21/2018 8:03,532.39736
2/21/2018 8:18,532.44628
2/21/2018 8:28,532.51033
2/21/2018 8:43,532.58889
2/21/2018 8:58,532.68116
2/21/2018 9:13,532.78615
2/21/2018 9:28,532.90277
2/21/2018 9:43,533.02976
2/21/2018 9:58,533.16579
2/21/2018 10:13,533.30943
2/21/2018 10:18,533.45921
2/21/2018 10:33,533.61368
2/21/2018 10:48,533.77135
2/21/2018 11:03,533.93086
2/21/2018 11:18,534.09074
2/21/2018 11:33,534.2473
2/21/2018 11:48,534.39547
2/21/2018 12:03,534.53092
2/21/2018 12:18,534.65015
2/21/2018 12:33,534.75041
2/21/2018 12:48,534.82961
2/21/2018 13:03,534.88632
2/21/2018 13:18,534.91971
2/21/2018 13:33,534.92946
2/21/2018 13:48,534.91577
2/21/2018 14:03,534.87929
2/21/2018 14:18,534.82103
2/21/2018 14:33,534.74241
2/21/2018 14:48,534.64513
2/21/2018 15:03,534.53116
2/21/2018 15:18,534.40271
2/21/2018 15:33,534.26218
2/21/2018 15:48,534.11211
2/21/2018 16:03,533.95515
2/21/2018 16:18,533.79403
2/21/2018 16:33,533.63151
2/21/2018 16:48,533.47037
2/21/2018 17:03,533.31333
2/21/2018 17:18,533.16308
2/21/2018 17:33,533.02219
2/21/2018 17:48,532.89311
2/21/2018 18:03,532.77814
2/21/2018 18:18,532.67939
2/21/2018 18:33,532.59876
2/21/2018 18:48,532.5379
2/21/2018 19:03,532.49823
2/21/2018 19:18,532.48084
2/21/2018 19:33,532.48654
2/21/2018 19:48,532.5158
2/21/2018 20:03,532.56874
2/21/2018 20:18,532.64508
2/21/2018 20:33,532.74418
2/21/2018 20:48,532.86499
2/21/2018 21:03,533.00601
2/21/2018 21:18,533.16531
2/21/2018 21:33,533.34051
2/21/2018 21:48,533.52876
2/21/2018 22:03,533.7267
2/21/2018 22:18,533.93052
2/21/2018 22:33,534.13714
2/21/2018 22:48,534.35687
2/21/2018 23:03,534.60564
2/21/2018 23:18,534.89496
2/21/2018 23:28,535.23228
2/21/2018 23:43,535.62148
2/21/2018 23:58,536.06333
2/22/2018 0:13,536.55587
2/22/2018 0:28,537.09489
2/22/2018 0:43,537.67428
2/22/2018 0:58,538.28639
2/22/2018 1:13,538.9224
2/22/2018 1:28,539.57263
2/22/2018 1:43,540.22683
2/22/2018 1:58,540.87447
2/22/2018 2:13,541.50499
2/22/2018 2:28,542.10803
2/22/2018 2:43,542.67365
2/22/2018 2:58,543.1925
2/22/2018 3:08,543.65599
2/22/2018 3:18,544.05645
2/22/2018 3:23,544.38723
2/22/2018 3:38,544.64282
2/22/2018 3:53,544.81889
2/22/2018 4:08,544.9124
2/22/2018 4:23,544.92156
2/22/2018 4:38,544.84589
2/22/2018 4:53,544.68622
2/22/2018 5:08,544.44458
2/22/2018 5:23,544.12423
2/22/2018 5:38,543.72952
2/22/2018 5:53,543.2658
2/22/2018 6:08,542.73933
2/22/2018 6:23,542.15708
2/22/2018 6:38,541.5266
2/22/2018 6:53,540.85578
2/22/2018 7:08,540.15272
2/22/2018 7:23,539.42539
2/22/2018 7:38,538.68147
2/22/2018 7:53,537.92799
2/22/2018 8:03,537.17107
2/22/2018 8:08,536.41557
2/22/2018 8:23,535.66478
2/22/2018 8:38,534.91999
2/22/2018 8:53,534.18016
2/22/2018 9:08,533.44066
2/22/2018 9:23,532.68902
2/22/2018 9:38,531.91345
2/22/2018 9:53,531.10712
2/22/2018 10:08,530.26747
2/22/2018 10:23,529.39568
2/22/2018 10:38,528.496
2/22/2018 10:53,527.57527
2/22/2018 11:08,526.64238
2/22/2018 11:23,525.70776
2/22/2018 11:38,524.78296
2/22/2018 11:53,523.88023
2/22/2018 12:08,523.0121
2/22/2018 12:23,522.19107
2/22/2018 12:38,521.42924
2/22/2018 12:53,520.73807
2/22/2018 13:08,520.12808
2/22/2018 13:23,519.60866
2/22/2018 13:38,519.18783
2/22/2018 13:53,518.87215
2/22/2018 14:08,518.66652
2/22/2018 14:23,518.57414
2/22/2018 14:38,518.59641
2/22/2018 14:53,518.73294
2/22/2018 15:08,518.98151
2/22/2018 15:23,519.33813
2/22/2018 15:38,519.79709
2/22/2018 15:53,520.3511
2/22/2018 16:08,520.99136
2/22/2018 16:23,521.7078
2/22/2018 16:38,522.4892
2/22/2018 16:53,523.32348
2/22/2018 17:08,524.19793
2/22/2018 17:23,525.09953
2/22/2018 17:27,526.01526
2/22/2018 17:27,526.93244
2/22/2018 17:38,527.83917
2/22/2018 17:53,528.72473
2/22/2018 18:08,529.58004
2/22/2018 18:23,530.39813
2/22/2018 18:38,531.17471
2/22/2018 18:53,531.90868
2/22/2018 19:08,532.60274
2/22/2018 19:23,533.264
2/22/2018 19:38,533.90464
2/22/2018 19:53,534.54078
2/22/2018 20:08,535.18101
2/22/2018 20:23,535.82789
2/22/2018 20:38,536.48165
2/22/2018 20:53,537.14049
2/22/2018 21:08,537.80095
2/22/2018 21:23,538.45825
2/22/2018 21:38,539.10659
2/22/2018 21:53,539.73941
2/22/2018 22:08,540.34971
2/22/2018 22:23,540.93021
2/22/2018 22:38,541.47369
2/22/2018 22:53,541.97308
2/22/2018 23:08,542.42174
2/22/2018 23:23,542.81356
2/22/2018 23:38,543.14314
2/22/2018 23:53,543.40589
2/23/2018 0:08,543.59818
2/23/2018 0:23,543.71737
2/23/2018 0:38,543.7619
2/23/2018 0:53,543.73137
2/23/2018 1:08,543.62648
2/23/2018 1:23,543.44913
2/23/2018 1:38,543.20233
2/23/2018 1:53,542.89021
2/23/2018 2:08,542.51795
2/23/2018 2:23,542.09169
2/23/2018 2:38,541.61847
2/23/2018 2:53,541.10607
2/23/2018 3:08,540.56292
2/23/2018 3:23,539.9979
2/23/2018 3:38,539.4202
2/23/2018 3:53,538.83911
2/23/2018 4:08,538.26378
2/23/2018 4:23,537.70304
2/23/2018 4:38,537.16509
2/23/2018 4:53,536.65726
2/23/2018 5:03,536.18568
2/23/2018 5:08,535.755
2/23/2018 5:13,535.36802
2/23/2018 5:28,535.02536
2/23/2018 5:38,534.72507
2/23/2018 5:43,534.46224
2/23/2018 5:48,534.22857
2/23/2018 5:58,534.01194
2/23/2018 6:08,533.80142
2/23/2018 6:18,533.60751
2/23/2018 6:23,533.44472
2/23/2018 6:38,533.32437
2/23/2018 6:53,533.2548
2/23/2018 7:08,533.24171
2/23/2018 7:23,533.28844
2/23/2018 7:38,533.39617
2/23/2018 7:53,533.5642
2/23/2018 8:03,533.7902
2/23/2018 8:18,534.07041
2/23/2018 8:33,534.39987
2/23/2018 8:48,534.7726
2/23/2018 8:53,535.18185
2/23/2018 9:03,535.62021
2/23/2018 9:18,536.07984
2/23/2018 9:33,536.55261
2/23/2018 9:48,537.03025
2/23/2018 10:03,537.50449
2/23/2018 10:18,537.96721
2/23/2018 10:33,538.41054
2/23/2018 10:48,538.82695
2/23/2018 10:53,539.2094
2/23/2018 11:08,539.55141
2/23/2018 11:23,539.84708
2/23/2018 11:25,540.09126
2/23/2018 11:25,540.27953
2/23/2018 11:25,540.40824
2/23/2018 11:38,540.47462
2/23/2018 11:53,540.47673
2/23/2018 12:03,540.41349
2/23/2018 12:08,540.28473
2/23/2018 12:13,540.09111
2/23/2018 12:13,539.83415
2/23/2018 12:28,539.51621
2/23/2018 12:28,539.14041
2/23/2018 12:33,538.7106
2/23/2018 12:48,538.23132
2/23/2018 13:03,537.7077
2/23/2018 13:18,537.14537
2/23/2018 13:33,536.55043
2/23/2018 13:48,535.92927
2/23/2018 14:03,535.2885
2/23/2018 14:18,534.63483
2/23/2018 14:33,533.97491
2/23/2018 14:48,533.31438
2/23/2018 15:03,532.65622
2/23/2018 15:18,532.00378
2/23/2018 15:33,531.36133
2/23/2018 15:48,530.73383
2/23/2018 16:03,530.12672
2/23/2018 16:18,529.54574
2/23/2018 16:33,528.99671
2/23/2018 16:48,528.48541
2/23/2018 17:03,528.0174
2/23/2018 17:18,527.59789
2/23/2018 17:33,527.2316
2/23/2018 17:48,526.9227
2/23/2018 18:03,526.67463
2/23/2018 18:18,526.49013
2/23/2018 18:33,526.37106
2/23/2018 18:48,526.31843
2/23/2018 19:03,526.33235
2/23/2018 19:18,526.41196
2/23/2018 19:33,526.55549
2/23/2018 19:48,526.7602
2/23/2018 20:03,527.02247
2/23/2018 20:18,527.33777
2/23/2018 20:33,527.70074
2/23/2018 20:48,528.10528
2/23/2018 21:03,528.54457
2/23/2018 21:18,529.01121
2/23/2018 21:33,529.49731
2/23/2018 21:48,529.99461
2/23/2018 22:03,530.49462
2/23/2018 22:18,530.98879
2/23/2018 22:33,531.46862
2/23/2018 22:48,531.92592
2/23/2018 23:03,532.35293
2/23/2018 23:18,532.74256
2/23/2018 23:33,533.08862
2/23/2018 23:48,533.38606
2/24/2018 0:03,533.6312
2/24/2018 0:18,533.82199
2/24/2018 0:33,533.95835
2/24/2018 0:48,534.04239
2/24/2018 1:03,534.07876
2/24/2018 1:18,534.07498
2/24/2018 1:33,534.04176
2/24/2018 1:48,533.99334
2/24/2018 2:03,533.94345
2/24/2018 2:18,533.89605
2/24/2018 2:33,533.85297
2/24/2018 2:48,533.81568
2/24/2018 2:58,533.78533
2/24/2018 3:08,533.76276
2/24/2018 3:13,533.74853
2/24/2018 3:28,533.74296
2/24/2018 3:38,533.74614
2/24/2018 3:53,533.75795
2/24/2018 4:08,533.7781
2/24/2018 4:23,533.80612
2/24/2018 4:38,533.84141
2/24/2018 4:53,533.88326
2/24/2018 5:08,533.93085
2/24/2018 5:23,533.98328
2/24/2018 5:38,534.03957
2/24/2018 5:53,534.09873
2/24/2018 6:08,534.1597
2/24/2018 6:23,534.22143
2/24/2018 6:38,534.28286
2/24/2018 6:53,534.34294
2/24/2018 7:08,534.40065
2/24/2018 7:23,534.45501
2/24/2018 7:38,534.5051
2/24/2018 7:53,534.55003
2/24/2018 8:08,534.58902
2/24/2018 8:23,534.62135
2/24/2018 8:38,534.64638
2/24/2018 8:53,534.66359
2/24/2018 9:08,534.67255
2/24/2018 9:23,534.67294
2/24/2018 9:38,534.66458
2/24/2018 9:53,534.64737
2/24/2018 10:08,534.62136
2/24/2018 10:23,534.58673
2/24/2018 10:38,534.54379
2/24/2018 10:38,534.49296
2/24/2018 10:53,534.43484
2/24/2018 11:03,534.3701
2/24/2018 11:08,534.29961
2/24/2018 11:23,534.22432
2/24/2018 11:38,534.14534
2/24/2018 11:53,534.06389
2/24/2018 12:08,533.98133
2/24/2018 12:23,533.90093
2/24/2018 12:38,533.82903
2/24/2018 12:53,533.7711
2/24/2018 13:08,533.73134
2/24/2018 13:23,533.7128
2/24/2018 13:38,533.71747
2/24/2018 13:53,533.74641
2/24/2018 14:08,533.79984
2/24/2018 14:23,533.87726
2/24/2018 14:38,533.97751
2/24/2018 14:53,534.09891
2/24/2018 15:08,534.2393
2/24/2018 15:23,534.39614
2/24/2018 15:38,534.5666
2/24/2018 15:53,534.74761
2/24/2018 16:08,534.93597
2/24/2018 16:23,535.12833
2/24/2018 16:38,535.32137
2/24/2018 16:53,535.51175
2/24/2018 17:08,535.69621
2/24/2018 17:18,535.87162
2/24/2018 17:23,536.03503
2/24/2018 17:28,536.18364
2/24/2018 17:43,536.31495
2/24/2018 17:53,536.42668
2/24/2018 17:53,536.51686
2/24/2018 17:58,536.58384
2/24/2018 18:03,536.62627
2/24/2018 18:18,536.64318
2/24/2018 18:28,536.63393
2/24/2018 18:33,536.59822
2/24/2018 18:33,536.53613
2/24/2018 18:48,536.44807
2/24/2018 19:03,536.3348
2/24/2018 19:18,536.19738
2/24/2018 19:18,536.03721
2/24/2018 19:23,535.85595
2/24/2018 19:38,535.65552
2/24/2018 19:53,535.43806
2/24/2018 20:08,535.20592
2/24/2018 20:23,534.96158
2/24/2018 20:38,534.70763
2/24/2018 20:53,534.44672
2/24/2018 20:58,534.18149
2/24/2018 21:03,533.91444
2/24/2018 21:08,533.64113
2/24/2018 21:08,533.34832
2/24/2018 21:23,533.02571
2/24/2018 21:38,532.66668
2/24/2018 21:53,532.26778
2/24/2018 22:08,531.82834
2/24/2018 22:23,531.3501
2/24/2018 22:38,530.83679
2/24/2018 22:53,530.29383
2/24/2018 22:53,529.72795
2/24/2018 23:08,529.14691
2/24/2018 23:13,528.55921
2/24/2018 23:13,527.9738
2/24/2018 23:28,527.39982
2/24/2018 23:43,526.84643
2/24/2018 23:58,526.32253
2/25/2018 0:13,525.83664
2/25/2018 0:13,525.39666
2/25/2018 0:18,525.0098
2/25/2018 0:33,524.68239
2/25/2018 0:38,524.41981
2/25/2018 0:53,524.2264
2/25/2018 0:58,524.10541
2/25/2018 1:13,524.05892
2/25/2018 1:28,524.08784
2/25/2018 1:33,524.19191
2/25/2018 1:48,524.36974
2/25/2018 2:03,524.61879
2/25/2018 2:18,524.93548
2/25/2018 2:33,525.31527
2/25/2018 2:48,525.75273
2/25/2018 3:03,526.24168
2/25/2018 3:18,526.77536
2/25/2018 3:33,527.34654
2/25/2018 3:48,527.94773
2/25/2018 4:03,528.5714
2/25/2018 4:18,529.21018
2/25/2018 4:33,529.85713
2/25/2018 4:48,530.50597
2/25/2018 5:03,531.15141
2/25/2018 5:18,531.78943
2/25/2018 5:33,532.41762
2/25/2018 5:48,533.03553
2/25/2018 6:03,533.64502
2/25/2018 6:18,534.25067
2/25/2018 6:28,534.85897
2/25/2018 6:33,535.47478
2/25/2018 6:48,536.10024
2/25/2018 7:03,536.73513
2/25/2018 7:18,537.37728
2/25/2018 7:33,538.02289
2/25/2018 7:43,538.66685
2/25/2018 7:48,539.30307
2/25/2018 7:53,539.92473
2/25/2018 8:08,540.5246
2/25/2018 8:23,541.09523
2/25/2018 8:38,541.62923
2/25/2018 8:53,542.11941
2/25/2018 9:08,542.55904
2/25/2018 9:23,542.94194
2/25/2018 9:38,543.26267
2/25/2018 9:53,543.51665
2/25/2018 10:08,543.70024
2/25/2018 10:23,543.81085
2/25/2018 10:38,543.84698
2/25/2018 10:53,543.80826
2/25/2018 11:08,543.6955
2/25/2018 11:23,543.51066
2/25/2018 11:38,543.25685
2/25/2018 11:53,542.93826
